RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Severity,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,GFEDVegCover,Region,LatLon,LitterC_Binary_Measurements,O_MineralCombo_Binary_Measurements,O_lyr_Binary_Measurements,Mineral_Binary_Measurements,BurnDepth_Binary_Measurements,SoilC_Binary_Measurements,SoilN_Binary_Measurements,pyC_char_ash_Binary_Measurements,Rs_Rh_Ra_CH4_Binary_Measurements,C02mic_BasalResp_Binary_Measurements,CUEmic_Binary_Measurements,MBC_Binary_Measurements,DOC_Binary_Measurements,Microbial_comp_Binary_Measurements,RootN_Binary_Measurements,RootC_Binary_Measurements,BD_Binary_Measurements,MRT_Binary_Measurements,SoilC_Units_StockData,SoilC1_Depth_cm_StockData,SoilC2_Depth_cm_StockData,SoilC3_Depth_cm_StockData,O_lyr_Units_StockData,PyC_Units_StockData,LitterDuff_Units_StockData,RootC_Units_StockData,MBC_Units_StockData,SrespUnits_FluxData,CH4Units_FluxData,PeatAccumulationRate_units_FluxData,EmissionsUnits_Emissions,Description_StockData,DescriptionText_StockData,SoilC1_StockData,SoilC2_StockData,SoilC3_StockData,O_lyrC_StockData,PyC_StockData,LitterDuffC_StockData,RootC_StockData,MBC_StockData,BD_gcm3_StockData,Rs_FluxData,Rh_FluxData,Ra_FluxData,CH4_FluxData,MRT_active_FluxData,MRT_passive_FluxData,MRT_total_FluxData,PeatAccumulationRate_FluxData,CO2mic_text,BurnDepth_cm_Emissions,Soil_Emissions,Litter_Emissions,Roots_Emissions,TotalBelowground_Emissions,UniqueID,Lat,Lon,Biome,Biome_simple,SoilC1_StockData_Mg_ha,SoilC1_StockData_Mg_ha_scaled,SoilC2_StockData_Mg_ha,SoilC3_StockData_Mg_ha,SoilC1_StockData_percent,SoilC2_StockData_percent,SoilC3_StockData_percent,O_lyrC_StockData_Mg_ha,O_lyrC_StockData_percent,LitterDuffC_StockData_Mg_ha,LitterDuffC_StockData_percent,RootC_StockData_Mg_ha,MBC_StockData_Mg_ha,MBC_StockData_percent,Rs_FluxData_g_m2,Rs_FluxData_g_m2_unit,Ra_FluxData_g_m2,Ra_FluxData_g_m2_unit,CH4_FluxData_g_m2,CH4_FluxData_g_m2_unit,PeatAccumulationRate_FluxData_g_m2,PeatAccumulationRate_FluxData_g_m2_unit
1179,1,3,Burn,ModFrequency,6,Low,"Reich, PB; Peterson, DW; Wedin, DA; Wrage, K",ecol_82_608.1703_1719.tp (umn.edu),NA,RxFire,OakSavanna,SAVA,USA,"45.5, -93.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,Mg_per_hectare,NA,NA,NA,NA,NA,ModFrequency,burned every 2 years,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179_3,45.5,-93.2,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,1,4,Burn,HighFrequency,6,Low,"Reich, PB; Peterson, DW; Wedin, DA; Wrage, K",ecol_82_608.1703_1719.tp (umn.edu),NA,RxFire,OakSavanna,SAVA,USA,"45.5, -93.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,Mg_per_hectare,NA,NA,NA,NA,NA,HighFrequency,burned annually,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179_4,45.5,-93.2,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,1,1,Control,Unburned,2,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Unburned,Unburned,3850,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_1,35.5,-111.75,Temperate Conifer Forests,TemperateForest,38.5,26.82426784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,day,NA,day,NA,NA,NA,NA
1216,2,2,Control,Unburned,7,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Unburned,Unburned,4750,NA,NA,NA,NA,NA,NA,NA,NA,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_2,35.5,-111.75,Temperate Conifer Forests,TemperateForest,47.5,33.0948759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,day,NA,day,NA,NA,NA,NA
1216,3,3,Control,Unburned,11,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Unburned,Unburned,3000,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_3,35.5,-111.75,Temperate Conifer Forests,TemperateForest,30,20.90202689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,day,NA,day,NA,NA,NA,NA
1216,4,4,Control,Unburned,23,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Unburned,Unburned,4000,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_4,35.5,-111.75,Temperate Conifer Forests,TemperateForest,40,27.86936918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,day,NA,day,NA,NA,NA,NA
1216,5,5,Control,Unburned,34,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Unburned,Unburned,3850,NA,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_5,35.5,-111.75,Temperate Conifer Forests,TemperateForest,38.5,26.82426784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,day,NA,day,NA,NA,NA,NA
1216,1,6,Burn,Burned,2,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Burned,Burned,2000,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_6,35.5,-111.75,Temperate Conifer Forests,TemperateForest,20,13.93468459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,day,NA,day,NA,NA,NA,NA
1216,2,7,Burn,Burned,7,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Burned,Burned,3000,NA,NA,NA,NA,NA,NA,NA,NA,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_7,35.5,-111.75,Temperate Conifer Forests,TemperateForest,30,20.90202689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,day,NA,day,NA,NA,NA,NA
1216,3,8,Burn,Burned,11,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Burned,Burned,2000,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_8,35.5,-111.75,Temperate Conifer Forests,TemperateForest,20,13.93468459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,day,NA,day,NA,NA,NA,NA
1216,4,9,Burn,Burned,23,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Burned,Burned,3000,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_9,35.5,-111.75,Temperate Conifer Forests,TemperateForest,30,20.90202689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,day,NA,day,NA,NA,NA,NA
1216,5,10,Burn,Burned,34,High,"Ross, Christopher S.; Kaye, Jason P.; Kaye, Margot W.; Kurth, Valerie J.; Brimmer, Rachel; Hart, Stephen C.; Fule, Peter Z.",Ecosystem Carbon Remains Low for Three Decades Following Fire and Constrains Soil CO2 Responses to Precipitation in Southwestern Ponderosa Pine Forests | SpringerLink,10.1007/s10021-012-9541-3,Wildfire,PonderosaPine,TEMF,USA,"35.5, -111.75",1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,gC_per_m2,15,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,Burned,Burned,2000,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216_10,35.5,-111.75,Temperate Conifer Forests,TemperateForest,20,13.93468459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,day,NA,day,NA,NA,NA,NA
1218,1,1,Control,Control_ref,1,High,"Rothstein, DE; Yermakov, ZY; Buell, AL",Loss and recovery of ecosystem carbon pools following stand-replacing wildfire in Michigan jack pine forests (cdnsciencepub.com),10.1139/X04-063,Wildfire,JackPine,TEMF,USA,"44.5,-84.5",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,MgC_per_hectare,10,NA,NA,MgC_per_hectare,NA,NA,MgC_per_hectare,NA,NA,NA,NA,NA,Control_ref,Control (reference site),20.8,NA,NA,12.4,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218_1,44.5,-84.5,Temperate Broadleaf & Mixed Forests,TemperateForest,20.8,16.8308395,NA,NA,NA,NA,NA,12.4,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
